ID,Address,Name,Latitude,Longitude,Radius,Tags,Notes,Type
38300794,"3100 DODDS AVE., CHATTANOOGA, TN 37407-1831",SPEED MART (DODDS AVE),35.005406,-85.278709,250,"Rossville,Updated Geofence",8/31/2022,Normal Geofence
38300795,"1502 OLD SALEM RD, CONYERS, GA 30013",SALEM GATEWAY FOOD,33.648724,-84.004415,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
38300796,"2419 N. JUDGE ELY BLVD, ABILENE, TX 79601",TWISTED ROOT #0108,32.476020,-99.706708,250,"Abilene,Updated Geofence",,Normal Geofence
38300797,"3100 W WALL STREET, MIDLAND, TX 79701",WYNDHAM GARDEN,31.986505,-102.108367,250,"Midland,Updated Geofence",8/31/2022,Normal Geofence
38300798,"135 CALLOWAY RD, BOONE, NC 28607",FOSCOE QUALITY PLUS,36.161357,-81.764535,250,"North Carolina,Updated Geofence",8/31/2022,Normal Geofence
38300799,"24 NEW HOPE CHURCH RD, CHATSWORTH, GA 30701",ABC MARKET,34.729840,-84.820335,250,"Rossville,Updated Geofence",8/31/2022,Normal Geofence
38300800,"5534 PEACHTREE INDUSTRIAL BLVD, Chamblee, GA 30341",PUBLIX #1777,33.899986,-84.303445,250,"Updated Geofence,Conyers",8/31/2022,Normal Geofence
38300801,"545 N 4TH ST, HIGHLANDS, NC 28741",SPINX #304,35.056175,-83.196588,250,"Lawrenceville,Updated Geofence",8/31/2022,Normal Geofence
38300802,"8000 HWY 191, ODESSA, TX 79765",MURPHY OIL #8983,31.894227,-102.332856,250,"Midland,Updated Geofence",8/31/2022,Normal Geofence
38300803,"701 SCURRY ST, BIG SPRING, TX 79720",CVS #11380,32.248030,-101.475373,250,"San Angelo,Updated Geofence",8/31/2022,Normal Geofence
38300804,"425 S COLLEGE ST, CEDARTOWN, GA 30125",DISCOUNT GROCERY (COLLEGE ST),34.010133,-85.256335,250,"Cartersville,Updated Geofence",8/31/2022,Normal Geofence
39818643,"214 W US HWY 290, ELGIN, TX 78621",POCO LOCO SUPERMERCADO #10,30.336805,-97.372567,250,"Austin North,Updated Geofence",,Normal Geofence
39818644,"1988 FLATS SHOALS ROAD SE, ATLANTA, GA 30316-2857",SRM 76,33.726316,-84.322599,250,"Westpark,Updated Geofence",,Normal Geofence
39818645,"5555 N LAMAR BLVD SUITE J 107, AUSTIN, TX 78751",OUT HYPED,30.323161,-97.724796,250,"Austin,Updated Geofence",,Normal Geofence
39818646,"8624 W HWY 71, AUSTIN, TX 78735",71 HILL,30.249972,-97.893452,250,"Austin,Updated Geofence",,Normal Geofence
39818647,"22 ROBERT QUARTERS ROAD, CONCORD, GA 30206",FAMILY DOLLAR # 12997,33.090357,-84.436293,100,Byron,,Normal Geofence
39818648,"119 N LESS STREET #2139, FORSYTH, GA 31029",FORSYTH LIQUOR (LEE ST),33.034565,-83.937964,250,"Byron,Updated Geofence",,Normal Geofence
39818649,"2407 N BIG SPRING ST, MIDLAND, TX 79705",GERARDO'S CASITA,32.022036,-102.081590,250,"Midland,Updated Geofence",,Normal Geofence
39818650,"400 N COMMERCE, GRANGER, TX 76530",GRANGER GROCERY,30.721001,-97.442346,250,"Austin North,Updated Geofence",,Normal Geofence
39818651,"2157 GASTON PLACE DR, AUSTIN, TX 78723",BUDDIES MARKET AT GASTON,30.311787,-97.685861,250,"Austin North,Updated Geofence",,Normal Geofence
39818652,"5658 STATE ROUTE 28, DUNLAP, TN 37327",GAS PLUS,35.338201,-85.413244,250,"Rossville,Updated Geofence",,Normal Geofence
39818654,"181 PINE STREET, ABILENE, TX 79601",MAJESTIC,32.450156,-99.732576,250,"Abilene,Updated Geofence",,Normal Geofence
39818655,"2500 SOUTH HWY 183 ste 300, AUSTIN, TX 78744",ROYAL BLUE GROCERY SERVICES,30.211567,-97.685776,250,"Austin,Updated Geofence",,Normal Geofence
39818656,"5185 HWY 85, FOREST PARK, GA 30297",QT #809,33.613022,-84.402238,250,"Updated Geofence,Conyers",,Normal Geofence
39818657,"776 GA-138, STOCKBRIDGE, GA 30281",MARATHON FOODMART (STOCKBRIDGE),33.545611,-84.280749,250,"Updated Geofence,Conyers",,Normal Geofence
39818658,"2671 CENTERVILLE HWY, SNELLVILLE, GA 30078-4561",CITGO QUICK MART (SNELLVILLE),33.838027,-84.034837,250,"Updated Geofence,Conyers",,Normal Geofence
39818659,"1444 S GRANT AVENUE, ODESSA, TX 79761",PANCHITOS BURRITOS & MORE,31.831090,-102.357753,250,"Midland,Updated Geofence",,Normal Geofence
39818660,"5760 HIGHWAY 153, HIXSON, TN 37343",FIVE BELOW #6186,35.154638,-85.245728,250,"Rossville,Updated Geofence",,Normal Geofence
39818661,"5734 TN-8, DUNLAP, TN 37327",CAGLE MOUNTAIN TRADING POST,35.445174,-85.434183,250,"Rossville,Updated Geofence",,Normal Geofence
39818662,"258 PINE STREET, ABILENE, TX 79601",THE HALLOWS,32.451073,-99.733236,250,"Abilene,Updated Geofence",,Normal Geofence
39818663,"1871 WATSON BLVD, WARNER ROBINS, GA 31093",TOP GUN LIQUOR,32.617804,-83.640057,250,"Byron,Updated Geofence",,Normal Geofence
39818664,"15524 HIGHWAY 36, COVINGTON, GA 30014",JP POTTS #283,33.430479,-83.847276,250,"Updated Geofence,Conyers",,Normal Geofence
39818665,"3823 HIGHWAY 68, TURTLETOWN, TN 37391",DOLLAR GENERAL #24153,35.102884,-84.367006,250,"Rossville,Updated Geofence",,Normal Geofence
39818666,"8711 JOHNNY MORRIS RD, AUSTIN, TX 78724",BROWN DISTRIBUTING,30.319809,-97.629537,250,"Austin,Updated Geofence",,Normal Geofence
39818668,"119 SYCAMORE ST, HOMER, GA 30547",HOMER FOOD MART,34.333414,-83.499690,250,"Lawrenceville,Updated Geofence",,Normal Geofence
39818669,"201 S COMMERCE ST, GRANGER, TX 76530",XPRESS 95,30.716438,-97.442943,250,"Austin North,Updated Geofence",,Normal Geofence
39818670,"4020 SATELLITE BLVD, DULUTH, GA 30096",SATELLITE EXPRESS,33.951173,-84.146187,250,"Updated Geofence,Conyers",,Normal Geofence
39818671,"3948 BRAINERD RD, CHATTANOOGA, TN 37411",KAVIYA III INC,35.020089,-85.240606,250,"Rossville,Updated Geofence",,Normal Geofence
39818672,"2230 POLYMER DR, CHATTANOOGA, TN 37421",WEIGEL'S #100,35.053151,-85.192969,250,"Rossville,Updated Geofence",,Normal Geofence
39818673,"5380 HWY 153, HIXSON, TN 37421",GABE'S #81,35.135801,-85.244252,250,"Rossville,Updated Geofence",,Normal Geofence
39818674,"2020 GUNBARREL, CHATTANOOGA, TN 37421",GABE'S #117,35.032575,-85.150464,250,"Rossville,Updated Geofence",,Normal Geofence
39818675,"1500 S FM 2381, AMARILLO, TX 79124",TOOT' N TOTUM #128,35.195926,-102.064405,250,"Amarillo,Updated Geofence",,Normal Geofence
39818676,"1551 JOHN BEN SHEPPERD, ODESSA, TX 79761",DIAMONDS,31.877838,-102.329595,250,"Midland,Updated Geofence",,Normal Geofence
39818677,"791 BATTLEFIELD PARKWAY, FORT OGLETHORPE, GA 30742",GABE'S #75,34.955524,-85.251310,250,"Rossville,Updated Geofence",,Normal Geofence
39818678,"5550 PARKWAY BLVD, ATHENS, GA 30606",COSTCO #1621,33.920788,-83.456640,250,"Westpark,Updated Geofence",,Normal Geofence
39818679,"250 NELSON STREET, CARTERSVILLE, GA 30120",GABE'S #103,34.173284,-84.789267,250,"Cartersville,Updated Geofence",,Normal Geofence
39818680,"12412 W HWY 80 E, ODESSA, TX 79765",VICTORY LANE BAR,31.905953,-102.250604,250,"Midland,Updated Geofence",,Normal Geofence
40428501,"1001 N Forest St Unit E, Amarillo, TX 79106, USA",VIVA DISTRIBUTING (AMA),35.225157,-101.882465,250,Amarillo,,Normal Geofence
40428727,"2639 Sunset Dr, San Angelo, TX 76904, USA",VIVA DISTRIBUTING (SAN),31.420277,-100.474685,250,San Angelo,,Normal Geofence
41281563,"618 HWY 293, EMERSON, GA 30137",EMERSON COUTRY STORE,34.131032,-84.758150,100,"Cartersville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281564,"2601 PERSEVERANCE DRIVE, AUSTIN, TX 78731",GROVE MARKET,30.317915,-97.752090,100,"Austin,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281565,"133 E FRONT ST, HUTTO, TX 78634",COUNTRY DONUTS,30.543068,-97.542590,100,"Austin North,Updated Geofence",,Normal Geofence
41281566,"2333 OLD REX, MORROW, GA 30294",REX ROAD ENTERPRISE,33.595889,-84.311880,100,Conyers,,Normal Geofence
41281567,"209 EDGEWOOD AVE SE, ATLANTA, GA 30303",MARKET PHARMACY,33.754292,-84.380394,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281568,"851 OAK ROAD #7, LAWRENCEVILLE, GA 30044",FAMILY DOLLAR #13405,33.888340,-84.062459,100,Lawrenceville,,Normal Geofence
41281569,"3501 ANDREWS HWY, ODESSA, TX 79762",THE STARTING LINE BAR,31.875765,-102.383149,250,"Midland,Updated Geofence",,Normal Geofence
41281570,"1000 S STANTON STREET, El paso, TX 79901",99 CENTS ONLY #2886,31.750142,-106.482731,250,"El Paso,Updated Geofence",,Normal Geofence
41281571,"811 E TRAVIS STREET, LAGRANGE, TX 78945",ANGEL TOBACCO WORLD,29.909825,-96.869488,100,"Austin,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281572,"873 VETERANS MEMORIAL HWY SE, MABLETON, GA 30126",CIRCLE K VETERANS MEMORIAL,33.806262,-84.528588,100,Westpark,,Normal Geofence
41281573,"4556 E PONCE DE LEON AVE, CLARKSTON, GA 30021",76 FOOD MART (CLARKSTON),33.819412,-84.230567,51,"Updated Geofence,Conyers",,Normal Geofence
41281574,"6180 MCDONOUGH RD, NORCROSS, GA 30093",MAX FOOD AND GAS,33.909046,-84.208815,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
41281575,"230 PAVILION PKWY, FAYETTEVILLE, GA 30214",POP SHELF #24853,33.478720,-84.446046,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
41281576,"1784 JONESBORO RD, MCDONOUGH, GA 30253",POP SHELF #23000,33.467153,-84.214441,100,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
41281577,"1695 Mall of Georgia Blvd, BUFORD, GA 30519",POP SHELF #24729,34.061745,-83.993563,100,Lawrenceville,,Normal Geofence
41281578,"2110 GODSBY RD, COLLEGE PARK, GA 30349",AMC ENTERPRISES,33.615879,-84.458700,100,"Updated Geofence,Conyers",,Normal Geofence
41281579,"3418 S COBB DR SE, SMYRNA, GA 30080",QUICK MART SHELL (SMYRNA),33.870295,-84.528243,100,"Westpark,Updated Geofence",,Normal Geofence
41281580,"1575 JOSEPH E BOONE BLVD, ATLANTA, GA 30314",ADIL ZAHIR FOOD MART,33.763889,-84.439296,100,Westpark,,Normal Geofence
41281581,"2017 MARIETTA HWY, CANTON, GA 30114",CANTON WINE AND SPIRITS,34.220279,-84.506201,100,Cartersville,,Normal Geofence
41281582,"893 RIVERSIDE DRIVE, MACON, GA 31201",BI LO MART,32.843441,-83.629556,100,"Byron,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281585,"2900 SW 10TH, AMARILLO, TX 79102",SUN MAR STORE,35.204586,-101.869632,250,"Amarillo,Updated Geofence",,Normal Geofence
41281586,"450 E KING ST, BOONE, NC 28607",LITTLE VILLAGE GRILL,36.216121,-81.668184,100,"North Carolina,Updated Geofence",,Normal Geofence
41281587,"11828 RING DRIVE SUITE 107, MANOR, TX 78653",UPTOWN LIQUOR (MANOR),30.347430,-97.540938,100,"Austin North,Updated Geofence",,Normal Geofence
41281588,"7217 S WESTERN ST, AMARILLO, TX 79110",CIRCLE K #2704400,35.134044,-101.882986,250,"Amarillo,Updated Geofence",,Normal Geofence
41281589,"2200 HAMILTON PLACE STE01 A, CHATTANOOGA, TN 37421",POP SHELF #24899,35.038431,-85.154685,100,Rossville,,Normal Geofence
41281590,"5270 PEACHTREE PARKWAY, NORCROSS, GA 30092",POP SHELF #24861,33.975983,-84.216330,100,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281591,"14017 W COUNTY RD 124, ODESSA, TX 79765",PETROPLEX VENDING,31.895698,-102.274665,100,Midland,,Normal Geofence
41281592,"1215 N HWY 137, STANTON, TX 79782",FAMILY DOLLAR #13317,32.075775,-101.786078,100,Midland,,Normal Geofence
41281593,"2041 MARIETTA BLVD NW, ATLANTA, GA 30318",SHELL (MARIETTA BLVD),33.810528,-84.438341,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281594,"7430 ELLIOTT FAMILY PKWY, DAWSONVILLE, GA 30534",ELLIOT FOOD MART,34.511306,-84.227230,100,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281595,"100 RIVER HILLS RD, ASHEVILLE, NC 28805",POP SHELF #24964,35.575533,-82.519094,100,"North Carolina,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281596,"5706 MANOR RD, AUSTIN, TX 78723",LA CANASTA MARKET,30.305162,-97.681288,100,"Austin North,Updated Geofence",,Normal Geofence
41281597,"905 GA-320, CARNESVILLE, GA 30521",STOP AND GO INC,34.373587,-83.258115,100,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281598,"660 PAULDING PLAZA, DALLAS, GA 30132",FAMILY DOLLAR #13484,33.908794,-84.803916,100,Westpark,,Normal Geofence
41281599,"3840 STONE WALL TELL RD., COLLEGE PARK, GA 30349",SAM'S SUPERMARKET,33.650619,-84.594405,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281600,"5870 BANKHEAD HWY, Douglasville, GA 30134",TEXACO FOOD MART (BANKHEAD),33.761641,-84.726229,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281601,"13107 FM 969, AUSTIN, TX 78724",STARBEAM LIQUOR #3,30.250635,-97.596939,100,"Austin,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281602,"899 MCFARLAND PKWY, ALPHARETTA, GA 30004",MCFARLAND 400 WINE & SPIRITS,34.124138,-84.223466,100,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281603,"3134 HISTORIC OLD HWY 441, CLARKESVILLE, GA 30523",BIG DADDY SHELL,34.794674,-83.413969,100,Lawrenceville,,Normal Geofence
41281604,"7030 E FM 1431, MARBLE FALLS, TX 78654",HIDDEN FALLS STORE,30.584934,-98.170138,40,"Austin North,Updated Geofence",,Normal Geofence
41281605,"2701 S CONGRESS AVE, AUSTIN, TX 78704",TOTAL MEN'S SOCO,30.235986,-97.755665,100,"Austin,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281606,"1757 E WEST CONNECTOR STE 250, AUSTELL, GA 30106",POP SHELF #22998,33.853362,-84.602364,100,Westpark,,Normal Geofence
41281607,"1647 COBB PKWY NW, KENNESAW, GA 30152",PACK N SACK FOOD MART LLC,33.993199,-84.581522,100,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281608,"2315 FLAT SHOALS RD, ATLANTA, GA 30316",FLINT GAS,33.719610,-84.310690,250,"Updated Geofence,Conyers",,Normal Geofence
41281610,"70 S ASPEN AVE, NEW DEAL, TX 79403",ROAD RANGER #284,33.736689,-101.843683,100,"Lubbock,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
41281611,"710 W MARCY DRIVE, BIG SPRING, TX 79720",BIG MIKE JR,32.228773,-101.477640,250,"San Angelo,Updated Geofence",,Normal Geofence
41752365,"1372 W County Rd 133, Midland, TX 79706, USA",MIDLAND WAREHOUSE (NEW),31.895244,-102.255302,250,"Viva,Midland,Texas Region",,Normal Geofence
43292919,"510 FAIRBURN RD, ATLANTA, GA 30331",THE HIVE C-STORES,33.738537,-84.509564,250,Westpark,,Normal Geofence
43292921,"1091 CLINTON RD, MACON, GA 31211",AK EXPRESS,32.855942,-83.618910,25,"Byron,Updated Geofence",,Normal Geofence
43292922,"4650 JIMMY CARTER BLVD STE 124, NORCROSS, GA 30093",BRITT GROCERY,33.884802,-84.193950,250,Conyers,,Normal Geofence
43292923,"8249 N FM 1264, LUBBOCK, TX 79415",BUDDY'S (LUBBOCK),33.678767,-101.871725,250,Lubbock,,Normal Geofence
43292924,"1912 Joe Frank Harris Pkwy SE, CARTERSVILLE, GA 30120",FOOD CITY #218,34.218891,-84.841635,250,"Cartersville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292925,"1941 AUBURN RD, DACULA, GA 30019",POP SHELF #23359,34.049801,-83.928356,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292926,"1050 HOWELL MILL RD NW, ATLANTA, GA 30318",SAVI PROVISIONS (WEST MIDTOWN),33.783415,-84.412143,250,Westpark,,Normal Geofence
43292927,"393 GA HWY 26 E, COCHRAN, GA 31014",LUCKY LADY,32.370781,-83.372861,250,Byron,,Normal Geofence
43292928,"961 HIGHWAY 20, MCDONOUGH, GA 30252",POP SHELF #23774,33.431049,-84.177060,250,Conyers,,Normal Geofence
43292929,"1170 DAWSONVILLE HWY, GAINESVILLE, GA 30501",POP SHELF #24389,34.305343,-83.859476,250,Lawrenceville,,Normal Geofence
43292930,"404 NEWNAN CROSSING BYP, NEWNAN, GA 30265",POP SHELF #24415,33.386991,-84.764717,250,Westpark,,Normal Geofence
43292931,"5600 CHANDLER RD, HUTTO, TX 78634",QT #4178,30.594729,-97.591692,250,"Austin North,Updated Geofence",,Normal Geofence
43292932,"20 APEX DRIVE SW, CARTERSVILLE, GA 30120",BIG TIME BEVERAGE,34.205680,-84.800190,250,Cartersville,,Normal Geofence
43292933,"601 HIGHWAY 64 W, HAYESVILLE, NC 28904",HOT SPOT #2032,35.035140,-83.831068,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292934,"3057 BATTLEFIELD PKWY NE, RESACA, CA 30735",RESACA EXPRESS MART,34.580635,-84.943404,250,Rossville,,Normal Geofence
43292935,"2832 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78702",SKY MARKET,30.282286,-97.710249,83,"Austin,Updated Geofence",,Normal Geofence
43292936,"207 W BELMONT DRIVE, CALHOUN, GA 30701",BUBBLE 6,34.480247,-84.939582,250,Cartersville,,Normal Geofence
43292937,"3640 MUNDY MILL RD, OAKWOOD, GA 30566",POP SHELF #23998,34.229652,-83.866892,250,Lawrenceville,,Normal Geofence
43292938,"9465 HIGHWAY 5, Douglasville, GA 30135",POP SHELF #23715,33.725379,-84.762647,250,Westpark,,Normal Geofence
43292939,"2487 ROCKY CREEK RD, MACON, GA 31206",MELODY'S MAGIC MART,32.786810,-83.702257,250,"Byron,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292940,"306 E 14TH ST SW, ROME, GA 30161",LAMBERT'S SUPERMARKET,34.235137,-85.166395,250,Cartersville,,Normal Geofence
43292941,"4036 ATLANTA HWY STE 600, LOGANVILLE, GA 30052",POP SHELF #23151,33.848216,-83.913011,73,"Updated Geofence,Conyers",,Normal Geofence
43292942,"134 S CLAYTON ST SUITE 3, LAWRENCEVILLE, GA 30045",LOTERIA MART,33.949319,-83.985504,250,Lawrenceville,,Normal Geofence
43292943,"5382 PEACHTREE RD, Chamblee, GA 30341",SAI GURU PEACHTREE,33.891958,-84.301381,250,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
43292944,"3086 BUFORD HWY, DULUTH, GA 30096",EXXON FOOD MART (BUFORD HWY),34.001937,-84.142772,250,Lawrenceville,,Normal Geofence
43292945,"2100 LAWRENCEVILLE SUWANEE, SUWANEE, GA 30024",POP SHELF #23362,34.002369,-84.040858,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292946,"3335 COBB PKWY NW, ACWORTH, GA 30101",POP SHELF #23627,34.033592,-84.681950,250,Westpark,,Normal Geofence
43292947,"10 COCHRAN HWY, HAWKINSVILLE, GA 31036",DOLLAR GENERAL #24228,32.282848,-83.451418,250,Byron,,Normal Geofence
43292948,"929 N TENNESSEE ST, CARTERSVILLE, GA 30120",WINNERS FOOD MART LLC,34.187315,-84.795126,250,Cartersville,,Normal Geofence
43292949,"6659 HWY 41, RINGOLD, GA 30736",348 LIQUORS LLC,34.920776,-85.127312,250,Rossville,,Normal Geofence
43292950,"2369 LAWRENCEVILLE HWY, LAWRENCEVILLE, GA 30340",LUCKY LOTTO (LAWRENCEVILLE),33.899980,-84.134188,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292951,"1156 BIG A RD, TOCCOA, GA 30577",POP SHELF #23999,34.569454,-83.305645,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292952,"1810 CUMMING HWY, CANTON, GA 30115",POP SHELF #23645,34.236808,-84.458778,250,Cartersville,,Normal Geofence
43292953,"4818 ALABAMA HWY NW, ROME, GA 30165",ROME FUEL LLC,34.262398,-85.308048,250,Cartersville,,Normal Geofence
43292954,"971 NORTH HAIRSTON RD, STONE MOUNTAIN, GA 30083",KZ FOOD MART,33.806281,-84.192836,250,"Updated Geofence,Conyers",Updated Using Time Clock Events,Normal Geofence
43292955,"636 CHURCH STREET, ROYSTON, GA 30662",ROYSTON FOOD MART,34.281819,-83.110134,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292956,"1505 MARKET PLACE BLVD, CUMMING, GA 30041",POP SHELF #23193,34.185553,-84.132387,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292957,"4221 LEVEL GROVE, CORNELIA, GA 30531",DUNCAN BRIDGE MARKET,34.509792,-83.591919,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292958,"4610 N GARFIELD ST, MIDLAND, TX 79705",CHAMP SPORTS BAR,32.039813,-102.112272,250,Midland,,Normal Geofence
43292959,"2209 HIGHWAY 20 SE, CONYERS, GA 30013",POP SHELF #23036,33.691497,-83.996905,250,Conyers,,Normal Geofence
43292960,"1222 S BIG SPRING ST, MIDLAND, TX 79701",LADYBUG LIQUOR,31.984581,-102.077792,250,"Midland,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292961,"425 ERNEST W BARRETT PKWY NW, KENNESAW, GA 30144",POP SHELF #24385,34.013126,-84.561896,250,Westpark,,Normal Geofence
43292962,"1006 1/2 Lamar St, SWEETWATER, TX 79556",J LA MODA,32.459301,-100.401409,250,Abilene,,Normal Geofence
43292963,"9600 S IH 35 SVRD SB BLDG N UNIT 300, AUSTIN, TX 78748",FIVE BELOW #5090,30.160355,-97.792321,172,Austin,,Normal Geofence
43292964,"1750 STATE HWY 11, HILLSBORO, GA 31038",HILLSBORO MINI MART,33.175939,-83.638459,250,Conyers,,Normal Geofence
43292965,"4179 MACEDONIA RD, POWDER SPRINGS, GA 30127",POP SHELF #23361,33.872760,-84.675852,250,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292966,"6201 MEMORIAL DRIVE, STONE MOUNTAIN, GA 30083",TEXACO (MEMORIAL),33.805864,-84.186737,250,Conyers,,Normal Geofence
43292967,"140 N SALEM RD, CONYERS, GA 30013",CHEVRON FOODMART SALEM RD,33.639236,-83.977194,69,"Updated Geofence,Conyers",,Normal Geofence
43292968,"3826 NC HWY 16 N, CRUMPLER, NC 28617",DOLLAR GENERAL #24229,36.466354,-81.397682,250,"North Carolina,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292969,"500 SE BROADWAY, COAHOMA, TX 79511",CACTUS JAX CYCLE WORX,32.296509,-101.306233,250,San Angelo,,Normal Geofence
43292970,"708 N CHURCH ST, THOMASTON, GA 30286",POP SHELF #24052,32.903155,-84.328813,250,Byron,,Normal Geofence
43292971,"4351 HUGH HOWELL RD, TUCKER, GA 30084",POP SHELF #23360,33.851194,-84.209188,250,Conyers,,Normal Geofence
43292972,"653 HOLCOMB BRIDGE RD, ROSWELL, GA 30076",POP SHELF #23501,34.033769,-84.342482,250,Lawrenceville,,Normal Geofence
43292974,"30 BEACON LIGHT RD, HARTWELL, GA 30643",DOLLAR GENERAL #24527,34.378366,-82.977583,250,Lawrenceville,,Normal Geofence
43292975,"5502 HWY 53, BRASELTON, GA 30517",QT #762,34.114563,-83.762498,250,"Lawrenceville,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43292976,"1850 E STATE HWY176, ANDREWS, TX 79714",ALLSUP'S #102437,32.324426,-102.513881,250,Midland,,Normal Geofence
43292977,"250 BULLSBORO DR, NEWNAN, GA 30263",BP BULLSBORO DR,33.393596,-84.766568,250,"Westpark,Updated Geofence",Updated Using Time Clock Events,Normal Geofence
43723275,"12701 TOWN CENTER DRIVE, COVINGTON, GA 30014",PUBLIX #1811,33.596781,-83.860183,100,Conyers,,Normal Geofence
43723277,"1850 METROPOLITAN PKWY SW, ATLANTA, GA 30315",WELCOME FOODS METROPOLITAN,33.703812,-84.407643,100,Conyers,,Normal Geofence
43723278,"610 THOMASTON ST, ZUBULON, GA 30295",ZEBULON PACKAGE,33.099738,-84.343442,100,Byron,,Normal Geofence
43723279,"5812 TRADE CENTER BLVD SUITE 200, AUSTIN, TX 78744",DELAWARE NORTH FOOD AND BEVERAGE,30.210759,-97.718333,100,Austin,,Normal Geofence
43723280,"6407 N State Highway 349, MIDLAND, TX 79705",FAMILY DOLLAR #13162,32.070111,-102.088864,100,Midland,,Normal Geofence
43723281,"2472 HWY 411 NE, WHITE, GA 30184",GREAT EASTERN COMPANY LLC,34.265716,-84.757571,100,Cartersville,,Normal Geofence
43723282,"1683 LAKEWOOD AVE, ATLANTA, GA 30315-5250",LAKEWOOD AMOCO,33.708225,-84.380341,100,Conyers,,Normal Geofence
43723283,"290 Highway 49, MACON, GA 31211",LISTON GAS (HWY 49),32.880958,-83.546294,100,Byron,,Normal Geofence
43723284,"19035 STATE HWY 71 W, SPICEWOOD, TX 78669",MR. EXPRESS (HWY 71),30.339697,-98.038201,100,Austin,,Normal Geofence
43723285,"2178 CANDLER RD, GAINESVILLE, GA 30507",Z'S GAINESVILLE CANDLER(CHEVRON),34.227147,-83.792031,100,Lawrenceville,,Normal Geofence
43723286,"500 WL RIDER ST STE A, TORNILLO, TX 79853",A&A MEAT MARKET,31.449991,-106.084846,100,El Paso,,Normal Geofence
43723287,"940 ATLANTA RD SE, MARIETTA, GA 30060",ATLANTA RD GROCERIES,33.930094,-84.541702,100,Westpark,,Normal Geofence
43723288,"6455 HIGHWAY 85, RIVERDALE, GA 30274",EXXON FOOD MART (RIVERDALE),33.578827,-84.412036,100,Conyers,,Normal Geofence
43723290,"333 S CHADBOURNE ST, SAN ANGELO, TX 76903",TWISTED ROOT CHADBOURNE,31.458703,-100.435420,100,San Angelo,,Normal Geofence
43723291,"406 AVE Q, LUBBOCK, TX 79403",BPC RESTAURANT GROUP,33.591917,-101.855645,100,Lubbock,,Normal Geofence
43723292,"1600 HIRAM DOUGLASVILLE HWY, HIRAM, GA 30141",HIRAM FOOD MART,33.869620,-84.765509,100,Westpark,,Normal Geofence
43723293,"240 HAROLD G CLARKE PKWY, FORSYTH, GA 31029",QT #1730,33.027276,-83.916242,100,Byron,,Normal Geofence
43723294,"1999 ROCKMART HWY, CEDARTOWN, GA 30125",ROCKMART HWY FOOD MART LLC,34.017932,-85.206809,100,Cartersville,,Normal Geofence
43723295,"419 W PFLUGERVILLE PKWY, PFLUGERVILLE, TX 78660",REFUEL #1314,30.466386,-97.629893,100,Austin North,,Normal Geofence
