Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Report Address,Latitude,Longitude,Location,Product Group,Distribution Area,Time Created
27865526,CALHOUN LIQUOR (N WALL ST),Calhoun liqour,HRA (MAT),(706) 629-1361,Market - G. Miller,Active,Convenience*,$116.25,"960 N WALL ST, CALHOUN, GA 30701",34.520358,-84.942315,Cartersville,Default,Cartersville Indep,6/15/2015 11:47 AM
27874674,BROWNWOOD HOP IN,BROWNWOOD HOP IN,* Independent Viva,,Market - M. Simpson,Active,Convenience*,$116.25,"1400 COGGIN, BROWNWOOD, TX 76801",31.706842,-98.980459,Abilene,Default,Abilene Chain,8/27/2021 12:34 PM
27875842,LOTTO HUB FOOD MART,LOTTO HUB FOOD MART,* Independent Matador,(770) 910-7303,District - K. Batye,Active,Convenience*,$116.25,"1760 OLD NORCROSS RD STE B, LAWRENCEVILLE, GA 30044",33.9526523,-84.0532906,Lawrenceville,Default,Norcross Indep,3/2/2023 3:27 PM
3680,DOLLAR GENERAL #9432,DOLLAR GENERAL (VIVA),DOLLAR GENERAL (VIVA),(915) 778-7335,Market - J. Chavez,Active,Dollar Store*,$114.96,"7021 ALAMEDA AVE, El paso, TX 79915",31.757587,-106.39644,El Paso,Default,El Paso Chain,1/10/2011 6:10 PM
19495,THIS & THAT,TIENDIA FAVORITA,I.B.C. (Texas),(512) 326-5552,District - I. Velazquez,Active,Convenience*,$114.10,"1729 E RIVERSIDE DR, AUSTIN, TX 78741",30.243238,-97.7301,Austin,Default,Austin Indep,1/10/2011 6:56 PM
27874646,FALLS VIEW,FALLS VIEW,HRA (MAT),,Market - M. Gabe,Active,Convenience*,$113.70,"4724 HIGH FALLS ROAD, JACKSON, GA 30233",33.177395,-84.019147,Byron,Default,Byron Indep,8/16/2021 1:25 PM
27875112,HOLY WATER LIQUOR STORE,HOLY WATER LIQUOR STORE,* Independent Chaparral,,District - T. DeCroix,Active,Liquor*,$113.25,"1200 W HOWARD LANE STE M, AUSTIN, TX 78753",30.424893,-97.670027,Austin - North,Default,Austin North Indep,4/5/2022 1:02 PM
27874274,THRIFTTOWN GROCERY,THRIFTTOWN GROCERY,HRA (MAT),,District - C. Ulmer,Active,Ind Grocery*,$113.13,"511 ALABAMA STREET, BREMEN, GA 30110",33.715651,-85.143041,Westpark,Default,Fulton Indep,3/17/2021 2:43 PM
27866981,LOGANS ROADHOUSE I40,LOGANS (VIVA),LOGANS (VIVA),,Market - C. Hastings,Active,On Premise*,$113.07,"8310 W INTERSTATE 40, AMARILLO, TX 79106",35.187961,-101.933753,Amarillo,Default,Amarillo Chain,9/28/2015 9:14 AM
27867041,BENNIGANS #5728,BENNIGANS (VIVA),BENNIGANS (VIVA),,Market - C. Hastings,Active,On Premise*,$113.07,"1033 W WILSON ST, BORGER, TX 79007",35.660871,-101.400649,Amarillo,Default,Amarillo Chain,9/29/2015 1:50 PM
27871831,WORLD OF BEER,WORLD OF BEER,On Premise (VIVA),,Market - Open LUB,Active,On Premise*,$113.07,"2910 W LOOP 289, LUBBOCK, TX 79407",33.567749,-101.946983,Lubbock,Default,Lubbock Indep,3/8/2019 8:45 AM
27872105,BIG LOTS #372,BIG LOTS (MAT),BIG LOTS (MAT),,District - B. Mayfield,Active,All Other Off Premise*,$113.07,"5055 AUSTELL RD, AUSTELL, GA 30106",33.829141,-84.612355,Westpark,Default,Fulton Chain,7/17/2019 11:18 AM
27872110,BIG LOTS #1684,BIG LOTS (MAT),BIG LOTS (MAT),,District - Open NC East,Active,All Other Off Premise*,$113.07,"223 NEW MARKET BLVD., BOONE, NC 28607",36.219935,-81.662537,North Carolina,Default,Arden Chain,7/17/2019 11:18 AM
27872153,BIG LOTS #1491,BIG LOTS (MAT),BIG LOTS (MAT),,District - R. Irby,Active,All Other Off Premise*,$113.07,"1209 W. SPRING ST., MONROE, GA 30655",33.79094,-83.733286,Conyers,Default,Conyers Chain,7/17/2019 11:18 AM
27875082,TORCHYS TACOS (ABILENE),TORCHYS TACOS,TORCHY'S TACOS (VIVA),,Market - M. Simpson,Active,On Premise*,$113.07,"3765 CATCLAW DR, ABILENE, TX 79606",32.407382,-99.773981,Abilene,Default,Abilene Chain,3/16/2022 9:58 AM
27875084,TORCHYS TACOS (LOOP 289),TORCHYS TACOS,TORCHY'S TACOS (VIVA),,Market - Open LUB,Active,On Premise*,$113.07,"3204 W LOOP 289 STE 100, LUBBOCK, TX 79407",33.567828,-101.944001,Lubbock,Default,Lubbock Chain,3/16/2022 10:01 AM
27874575,SAVAGE TAVERN,SAVAGE TAVNER,On Premise (VIVA),,Market - Open LUB,Active,On Premise*,$112.50,"1625 UNIVERSITY AVENUE, LUBBOCK, TX 77940",33.578545,-101.870081,Lubbock,On Premise,Lubbock Indep,7/13/2021 3:39 PM
12466,DANS FOOD STORE (WILLIAMSON RD),DANI FOOD STORE #3,HRA (MAT),(478) 788-0020,District - J. Rivera,Active,Convenience*,$112.38,"3495 WILLIAMSON RD, MACON, GA 31206",32.804185,-83.696561,Byron,Default,Byron Indep,12/21/2010 7:57 PM
7559,NOTHIN BUTT SMOKES #3,NOTHIN BUTT SMOKES (VIVA),I.B.C. (Texas),(806) 765-8905,Market - Open LUB,Active,Convenience*,$111.01,"1730 PARKWAY DR, LUBBOCK, TX 79403",33.592792,-101.817108,Lubbock,Default,Lubbock Indep,1/10/2011 6:25 PM
27874786,EL FANDANGO MINI,EL FANDANGO MINI,I.B.C. (Texas),,Market - J. Chavez,Active,Convenience*,$110.07,"1928 OLIVE AVE, El paso, TX 79901",31.767761,-106.465767,El Paso,Default,El Paso Indep,10/21/2021 9:27 AM
27875567,POP SHELF #24853,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - L. Brown,Active,Dollar Store*,$110.07,"230 PAVILION PKWY, FAYETTEVILLE, GA 30214",33.47872,-84.446046,Conyers,Default,Conyers Chain,10/25/2022 9:11 AM
27875568,POP SHELF #24861,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - K. Batye,Active,Dollar Store*,$110.07,"5270 PEACHTREE PARKWAY, NORCROSS, GA 30092",33.975983,-84.21633,Lawrenceville,Default,Norcross Chain,10/25/2022 9:13 AM
27875608,POP SHELF #23715,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - C. Ulmer,Active,Dollar Store*,$110.07,"9465 HIGHWAY 5, Douglasville, GA 30135",33.725379,-84.762647,Westpark,Default,Fulton Chain,11/14/2022 9:21 AM
27875610,POP SHELF #23151,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - R. Irby,Active,Dollar Store*,$110.07,"4036 ATLANTA HWY STE 600, LOGANVILLE, GA 30052",33.848216,-83.913011,Conyers,Default,Conyers Chain,11/14/2022 9:23 AM
27875633,POP SHELF #23999,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - E. Ferreyra,Active,Dollar Store*,$110.07,"1156 BIG A RD, TOCCOA, GA 30577",34.569454,-83.305645,Lawrenceville,Default,Norcross Chain,12/5/2022 8:53 AM
27875643,POP SHELF #23361,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - B. Mayfield,Active,Dollar Store*,$110.07,"4179 MACEDONIA RD, POWDER SPRINGS, GA 30127",33.87276,-84.675852,Westpark,Default,Fulton Chain,12/5/2022 9:01 AM
27871489,WALGREENS #17251,WALGREENS (MAT),WALGREENS (MAT),,District - W. McCreary,Active,Drug*,$110.01,"41 WESTRIDGE MARKET PL, CANDLER, NC 28715",35.548276,-82.656738,North Carolina,Default,Arden Chain,2/21/2019 2:14 PM
3541,WHOLESALE LUMBER COMPANY,WHOLESALE LUMBER COMPANY,* Independent Viva,0 8590212,Market - J. Chavez,Active,All Other Off Premise*,$109.50,"748 HORIZON BLVD, El paso, TX 79927",31.65217,-106.262497,El Paso,Default,El Paso Indep,1/10/2011 6:09 PM
278346,FRESH PLUS,FRESH PLUS (CHAP),FRESH PLUS (CHAP),(512) 419-7379,District - T. DeCroix,Active,Grocery*,$108.98,"2917 W ANDERSON LN, AUSTIN, TX 78757",30.358251,-97.739062,Austin - North,Default,Austin North Chain,2/1/2012 8:42 AM
27872122,BIG LOTS #1011,BIG LOTS (MAT),BIG LOTS (MAT),,District - C. Brandt,Active,All Other Off Premise*,$108.98,"580 ATLANTA ROAD, SUITE 2, CUMMING, GA 30040",34.188045,-84.137653,Lawrenceville,Default,Norcross Chain,7/17/2019 11:18 AM
27872167,BIG LOTS #1706,BIG LOTS (MAT),BIG LOTS (MAT),,District - C. Ulmer,Active,All Other Off Premise*,$108.98,"6851 SHANNON PARKWAY, UNION CITY, GA 30291",33.567321,-84.540782,Westpark,Default,Fulton Chain,7/17/2019 11:18 AM
16519,QUICKSTOP CITGO,QUICKSTOP CITGO,ARA (MAT),,District - D. Kimbrough,Active,Convenience*,$108.57,"2239 CHESHIRE BRIDGE RD NE, ATLANTA, GA 30324",33.816224,-84.352201,Conyers,Default,Conyers Indep,12/21/2010 8:08 PM
12247,CVS #3784,CVS (MAT),CVS (MAT),(423) 479-6369,District - Z. Hamilton,Active,Drug*,$108.51,"200 STUART RD NE, CLEVELAND, TN 37312",35.199488,-84.844425,Rossville,Default,Rossville Chain,12/21/2010 7:56 PM
27865583,FRIENDS AND FAMILY,Friends and Family,HRA (MAT),(478) 396-7543,District - J. Rivera,Active,Convenience*,$107.92,"6001 WATSON BLVD SUITE 1, WARNER ROBINS, GA 31088",32.613806,-83.711798,Byron,Default,Byron Chain,7/9/2015 7:17 AM
27871774,BARBWIRE N LACE (W 16TH ST),BARBWIRE N LACE_2,On Premise (VIVA),(432) 349-4158,Market - L. Herron,Active,On Premise*,$106.50,"2001 W 16TH ST, ODESSA, TX 79763",31.850194,-102.392616,Midland,Default,Midland Indep,3/8/2019 8:45 AM
27874961,ABARROTES DON JESUS,ABARROTES DON JESUS,On Premise (VIVA),,Market - L. Herron,Active,On Premise*,$106.50,"115 W MESCALERO DR, ODESSA, TX 79766",31.76112,-102.364928,Midland,On Premise,Midland Indep,1/12/2022 3:17 PM
27875883,LONCHERIA RIO BRAVO,TAQUERIA RIO BRAVO,On Premise (VIVA),,Market - L. Herron,Active,On Premise*,$106.50,"1109 E FRONT STREET, MIDLAND, TX 79761",32.0012074,-102.0646256,Midland,On Premise,Midland Indep,3/16/2023 2:03 PM
17193,CITGO FOOD MART (HWY 138 SE),SHELL FOOD MART (HWY 138 SE),ARA (MAT),(770) 472-0731,District - L. Brown,Active,Convenience*,$105.98,"139 HIGHWAY 138 SW, RIVERDALE, GA 30274",33.540477,-84.38627,Conyers,Default,Conyers Indep,12/21/2010 8:10 PM
1252,LA ESTRELLA MEAT MARKET & BAKE,LA ESTRELLA MEAT MARKET & BAKE,* Independent Viva,(915) 921-6643,Market - J. Chavez,Active,Convenience*,$104.64,"1810 GEORGE DIETER DR STE 112, El paso, TX 79936",31.765565,-106.301466,El Paso,Default,El Paso Indep,1/10/2011 6:01 PM
4575,FRISBEE'S INC,FRISBEE'S INC,* Independent Matador,(828) 668-7828,District - Open NC East,Active,Grocery*,$104.64,"196 E MAIN ST, OLD FORT, NC 28762",35.630373,-82.178223,North Carolina,Default,Arden Indep,12/21/2010 8:44 PM
6583,CC'S LIQUOR,CC'S LIQUOR,* Independent Viva,(432) 363-6490,Market - L. Herron,Active,Liquor*,$104.64,"6918 N COUNTY RD W, ODESSA, TX 79764",31.906595,-102.409625,Midland,Default,Midland Indep,1/10/2011 6:19 PM
15053,MAGIC FOOD MART,MAGIC FOOD MART,PBA (Platinum Business Alliance - Matador),,District - L. Brown,Active,Convenience*,$104.64,"728 MT. ZION RD., JONESBORO, GA 30296",33.573242,-84.367254,Conyers,Default,Conyers Indep,12/21/2010 8:03 PM
27106,GEORGIA LIQUOR BARN,GEORGIA LIQUOR BARN,* Independent Matador,(678) 455-5255,District - C. Brandt,Active,Liquor*,$104.64,"701 ATLANTA RD, CUMMING, GA 30040",34.187161,-84.144517,Lawrenceville,Default,Norcross Indep,12/21/2010 8:40 PM
27871095,ALAYSSA'S LITTLE STORE,ALAYSSA'S LITTLE STORE,* Independent Viva,,Market - J. Chavez,Active,Convenience*,$104.64,"7054 DONIPHAN, CANUTILLO, TX 79835",31.874589,-106.59196,El Paso,Default,El Paso Indep,1/10/2019 12:48 PM
27873927,DOUBLE APPLE SMOKE SHOP (BEN WHITE),DOUBLE APPLE SMOKE SHOP_2,* Independent Chaparral,,District - R. LeBlanc,Active,All Other Off Premise*,$104.64,"500 E BEN WHITE BLVD, AUSTIN, TX 78704",30.221117,-97.756586,Austin,Default,Austin Indep,11/16/2020 3:31 PM
27874474,RED ACE PETRO,RED ACE PETRO,* Independent Matador,,District - N. Rigsby,Active,Convenience*,$104.64,"4343 HWY 136, TRENTON, GA 30152",34.868027,-85.530326,Rossville,Default,Rossville Indep,6/7/2021 3:38 PM
27875457,MAJESTIC,MAJESTIC,* Independent Viva,(325) 669-8365,Market - M. Simpson,Active,All Other Off Premise*,$104.64,"181 PINE STREET, ABILENE, TX 79601",32.450156,-99.732576,Abilene,Default,Abilene Indep,9/15/2022 3:29 PM
27875596,CACTUS JAX CYCLE WORX,CACTUS JAX CYCLE WORX,* Independent Viva,(432) 270-1900,Market - D. DeShong,Active,All Other Off Premise*,$104.64,"500 SE BROADWAY, COAHOMA, TX 79511",32.296509,-101.306233,San Angelo,Default,San Angelo Indep,11/8/2022 2:39 PM
18196,TOWER PACKAGE (DORAVILLE),TOWER PACKAGE (DORAVILLE),* Independent Matador,(770) 458-3272,District - D. Kimbrough,Active,Liquor*,$103.32,"5877 BUFORD HWY NE, ATLANTA, GA 30340",33.910353,-84.264776,Conyers,Default,Conyers Indep,12/21/2010 8:13 PM
23356,CVS #0191,CVS (MAT),CVS (MAT),(770) 877-7720,District - C. Brandt,Active,Drug*,$102.57,"5510 CASTLEBERRY RD, CUMMING, GA 30040",34.172453,-84.187637,Lawrenceville,Default,Norcross Chain,12/21/2010 8:25 PM
5021,CVS #7008,CVS (MAT),CVS (MAT),(828) 234-1699,District - Open NC East,Active,Drug*,$102.50,"333 W MILLS ST, COLUMBUS, NC 28722",35.248017,-82.203549,North Carolina,Default,Arden Chain,12/21/2010 8:44 PM
10978,BRAELIN VILLAGE CHEVRON,BRAELIN VILLAGE CHEVRON,HRA (MAT),(770) 487-6901,District - C. Ulmer,Active,Convenience*,$102.50,"1239 ROBINSON RD, PEACHTREE CITY, GA 30269",33.366206,-84.535218,Westpark,Default,Fulton Indep,12/21/2010 7:53 PM
12292,CVS #4531,CVS (MAT),CVS (MAT),,District - G. Ekeoma,Active,Drug*,$102.50,"506 E 3RD ST, JACKSON, GA 30233",33.294103,-83.961305,Conyers,Default,Conyers Chain,12/21/2010 7:56 PM
22699,CVS #7782,CVS (MAT),CVS (MAT),(706) 546-9425,District - E. Graves,Active,Drug*,$102.50,"8895 HIGHWAY 29 S, HULL, GA 30646",34.031869,-83.31489,Lawrenceville,Default,Norcross Chain,12/21/2010 8:24 PM
25549,CVS #4730,CVS (MAT),CVS (MAT),(770) 682-6194,District - E. Graves,Active,Drug*,$102.50,"1187 GRAYSON HWY, LAWRENCEVILLE, GA 30045",33.918817,-83.972795,Lawrenceville,Default,Norcross Chain,12/21/2010 8:33 PM
27875149,BUFORD HWY CITGO (JIMMY CARTER),BUFORD HWY CITGO (JIMMY CARTER),HRA (MAT),,District - D. Kimbrough,Active,Convenience*,$102.50,"6367 JIMMY CARTER BLVD, NORCROSS, GA 30097",33.931774,-84.221806,Conyers,Default,Conyers Indep,4/19/2022 2:21 PM
27872703,FAMILY DOLLAR #4829,FAMILY DOLLAR (MAT),FAMILY DOLLAR (MAT),,District - J. Rivera,Active,Dollar Store*,$101.09,"160 EMERY HWY, MACON, GA 31217",32.848822,-83.623902,Byron,Default,Byron Chain,1/16/2020 1:47 PM
7859,DOLLAR GENERAL #1802,DOLLAR GENERAL (VIVA),DOLLAR GENERAL (VIVA),(806) 435-6175,Market - C. Hastings,Active,Dollar Store*,$100.50,"901 S ASH ST, PERRYTON, TX 79070",36.390685,-100.800697,Amarillo,Default,Amarillo Chain,1/10/2011 6:27 PM
9848,BUBBLES #3,BUBBLES #3,Sunbelt Merchant Group,(512) 833-7008,District - J. Betschart,Active,Convenience*,$100.50,"1747 RUTLAND DR, AUSTIN, TX 78758",30.377296,-97.710301,Austin - North,Default,Austin North Indep,1/10/2011 6:52 PM
27870391,DOLLAR GENERAL #18715,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),,District - J. Rivera,Active,Dollar Store*,$100.50,"194 Depot Street South, PINEVIEW, GA 31071",32.104733,-83.503168,Byron,Default,Byron Chain,4/4/2018 4:32 AM
27872482,ST. DAVID'S AUSTIN MEDICAL CENTER (MOPAC),Lori's Gift Shop (Chap),Lori's Gift Shop (Chap),,District - J. Betschart,Active,All Other Off Premise*,$100.50,"12221 N MOPAC EXPY, AUSTIN, TX 78758",30.411549,-97.706176,Austin - North,Default,Austin North Chain,1/7/2020 8:35 AM
25252,HIRAM FOOD MART,HIRAM FOOD MART,ARA (MAT),,District - B. Mayfield,Active,Convenience*,$99.50,"1600 HIRAM DOUGLASVILLE HWY, HIRAM, GA 30141",33.86962,-84.765509,Westpark,Default,Fulton Indep,12/21/2010 8:36 PM
27870760,CITCO FOOD MART LOGANVILLE,CITCO FOOD MART LOGANVILLE,ARA (MAT),,District - R. Irby,Active,Convenience*,$99.50,"4658 ATLANTA HWY, LOGANVILLE, GA 30052",33.834468,-83.889264,Conyers,Default,Conyers Indep,7/6/2018 2:29 PM
27874341,DACULA BUSINESS,DRACULA BUSINESS,PBA (Platinum Business Alliance - Matador),,District - E. Graves,Active,Convenience*,$99.50,"72 MCNEAL RD, WINDER, GA 30680",33.99651,-83.736438,Lawrenceville,Default,Norcross Indep,4/15/2021 3:38 PM
27875771,BOWMAN FOOD MART,BOWMAN FOOD MART,ARA (MAT),,District - E. Ferreyra,Active,Convenience*,$99.50,"51 E RAILROAD ST, BOWMAN, GA 30624-2328",34.2039783,-83.02932989999999,Lawrenceville,Default,Norcross Indep,1/30/2023 3:22 PM
27870961,CEDARTOWN PETRO STATION LLC,SAM'S FOOD MART #2,HRA (MAT),,Market - G. Miller,Active,Convenience*,$98.98,"1327 S MAIN ST, CEDARTOWN, GA 30125",33.998452,-85.25315,Cartersville,Default,Cartersville Indep,10/18/2018 8:57 AM
27875408,KANKUS 12,KANKUS 12,SAASOA (MAT),,District - N. Rigsby,Active,Convenience*,$98.82,"2413 4TH AVENUE, CHATTANOOGA, TN 37407",35.015137,-85.281538,Rossville,Default,Rossville Indep,8/25/2022 10:20 AM
27864268,ELKIN'S CUT RATE BEER,Elkin's Cut Rate Beer,I.B.C. (Texas),(423) 933-5223,Market - M. Simpson,Active,Liquor*,$98.50,"616 N NECHES ST, COLEMAN, TX 76834",31.8368,-99.427033,Abilene,Default,Abilene Indep,12/17/2013 11:35 AM
27863619,RAINBOW CORNER (DEWS POND RD SE),Rainbow Cor,HRA (MAT),(706) 629-9866,Market - G. Miller,Active,Convenience*,$98.00,"4594 DEWS POND RD SE, CALHOUN, GA 30701",34.491729,-84.821267,Cartersville,Default,Cartersville Indep,2/14/2013 4:39 PM
27875109,SONI 2022 INC,SONI 2022 INC,SAASOA (MAT),,Market - G. Miller,Active,Convenience*,$96.50,"611 SHORTER AVE SW, ROME, GA 30165",34.265281,-85.200475,Cartersville,Default,Cartersville Indep,4/4/2022 2:52 PM
8937,RED ROCK GROCERY,RED ROCK GROCERY,I.B.C. (Texas),(512) 321-4033,District - R. LeBlanc,Active,Convenience*,$94.50,"1945 FM 20, RED ROCK, TX 78662",29.989921,-97.436469,Austin,Default,Austin Chain,1/10/2011 6:46 PM
8130,EL JACALITO,EL JACALITO,* Independent Viva,(806) 966-3066,Market - C. Hastings,Active,Convenience*,$94.32,"604 ASHTON Ave, CACTUS, TX 79013",36.052198,-102.005576,Amarillo,Default,Amarillo Indep,1/10/2011 6:29 PM
14068,MONROE FOOD MART,MONROE FOOD MART,HRA (MAT),,District - J. Rivera,Active,Convenience*,$93.50,"111 MLK JR. BLVD., FORSYTH, GA 31402",33.03055,-83.947332,Byron,Default,Byron Indep,12/21/2010 8:01 PM
27874281,PEACHTREE LIQUOR,PEACHTREE LIQUOR_2,* Independent Matador,,District - K. Batye,Active,Liquor*,$93.50,"2750 BUFORD HWY STE 4, DULUTH, GA 30620",34.007459,-84.129317,Lawrenceville,Default,Norcross Indep,3/18/2021 3:39 PM
27867488,FILO LIQUORS,Filo Liquors,* Independent Viva,(325) 701-9928,Market - M. Simpson,Active,Liquor*,$93.00,"4301 RIO MESA DR, ABILENE, TX 79606",32.363656,-99.781584,Abilene,Default,Abilene Indep,1/18/2016 11:57 AM
27871111,HILL-TOP INC,HILL-TOP INC,SAASOA (MAT),,District - Z. Hamilton,Active,Convenience*,$93.00,"816 RIDGEWAY AVE, SIGNAL MOUNTAIN, TN 37377",35.122286,-85.342309,Rossville,Default,Rossville Indep,1/18/2019 10:06 AM
27872214,TEXAS STAR CONVENIENCE (TAHOKA),TEXAS STAR CONVENIENCE TAHOKA,I.B.C. (Texas),,Market - Open LUB,Active,Convenience*,$92.00,"713 E TAHOKA RD, BROWNFIELD, TX 79316",33.181346,-102.267637,Lubbock,Default,Lubbock Chain,8/9/2019 10:54 AM
6630,CVS #6971,CVS (VIVA),CVS (VIVA),(325) 949-7002,Market - D. DeShong,Active,Drug*,$91.97,"4210 COLLEGE HILLS BLVD, SAN ANGELO, TX 76904",31.421144,-100.483734,San Angelo,Default,San Angelo Chain,1/10/2011 6:20 PM
12305,CVS #4565,CVS (MAT),CVS (MAT),(478) 452-5902,Market - M. Gabe,Active,Drug*,$91.97,"960 N COLUMBIA ST, MILLEDGEVILLE, GA 31061",33.091947,-83.237792,Byron,Default,Byron Chain,12/21/2010 7:56 PM
8530,CVS #8322,CVS (CHAP),CVS (CHAP),(512) 327-1843,District - J. Betschart,Active,Drug*,$91.90,"11725 N FM 620, AUSTIN, TX 78750",30.457337,-97.822947,Austin - North,Default,Austin North Chain,1/10/2011 6:44 PM
7728,KOOLERZ,KOOLERZ,* Independent Viva,(325) 677-3700,Market - M. Simpson,Active,Liquor*,$91.32,"2402 S TREADAWAY BLVD, ABILENE, TX 79602",32.419893,-99.739569,Abilene,Default,Abilene Indep,1/10/2011 6:26 PM
7745,WASHINGTON FOOD MART (AMARILLO),WASHINGTON FOOD MART_2,* Independent Viva,353-6111,Market - C. Hastings,Active,Convenience*,$91.32,"4016 S WASHINGTON ST, AMARILLO, TX 79110",35.171375,-101.848256,Amarillo,Default,Amarillo Indep,1/10/2011 6:26 PM
14829,LA TEXANITA (CORNELIA),LA TEXANITA (CORNELIA),* Independent Matador,(706) 778-0039,District - E. Ferreyra,Active,On Premise*,$91.32,"533 MAIN ST N, CORNELIA, GA 30531",34.517318,-83.529842,Lawrenceville,Default,Norcross Indep,12/21/2010 8:03 PM
25551,CARNICERIA LOA #7,CARNICERIA LOA #7,* Independent Matador,(423) 634-0565,District - Z. Hamilton,Active,Convenience*,$91.32,"1500 BROAD ST, CHATTANOOGA, TN 37408",35.037002,-85.310956,Rossville,Default,Rossville Indep,12/21/2010 8:33 PM
26986,ABC LIQUOR & TOBOCCO OUTLET,ABC LIQUOR & TOBOCCO OUTLET,HRA (MAT),(706) 629-0482,Market - G. Miller,Active,Liquor*,$91.32,"241 GA-53, CALHOUN, GA 30701",34.47781,-84.93393,Cartersville,Default,Cartersville Indep,12/21/2010 8:38 PM
27864768,SPURS LIQUOR,Spurs liquor,* Independent Viva,(325) 446-4200,Market - D. DeShong,Active,Convenience*,$91.32,"2323 N MAIN ST, JUNCTION, TX 76849",30.500529,-99.777781,San Angelo,Default,San Angelo Indep,7/17/2014 2:47 PM
27870331,ESKIMO HUT FROZEN DTO,ESKIMO HUT LUBBOCK,ESKIMO HUT LUBBOCK,(806) 787-3782,Market - Open LUB,Active,All Other Off Premise*,$91.32,"1803 7TH ST, LUBBOCK, TX 79401",33.588814,-101.857099,Lubbock,Default,Lubbock Indep,3/15/2018 2:33 PM
27874067,LIQUOR STOP,LIQUOR STOP,* Independent Chaparral,,District - I. Velazquez,Active,Liquor*,$91.32,"1404 CLAREWOOD DR STE 103, SAN MARCOS, TX 78666",29.881503,-97.918172,Austin,Default,Austin Indep,2/5/2021 8:47 AM
27874222,QUICKMART #4,QUICKMART #4,* Independent Matador,,District - W. McCreary,Active,Convenience*,$91.32,"228 SHORT COX AVE, ASHEVILLE, NC 28801",35.586697,-82.55365,North Carolina,Default,Arden Indep,2/24/2021 3:47 PM
27874592,FRIEND FOOD MART,FRIEND FOOD MART,* Independent Chaparral,,District - J. Betschart,Active,Convenience*,$91.32,"1006 S AUSTIN AVE, GEORGETOWN, TX 78626",30.634516,-97.678243,Austin - North,Default,Austin North Indep,7/20/2021 1:12 PM
27874850,COHUTTA GENERAL STORE LLC,COHUTTA GENERAL STORE LLC,* Independent Matador,,District - N. Rigsby,Active,Convenience*,$91.32,"317 WOLFE ST, WHITFIELD, GA 30710",34.959127,-84.95236,Rossville,Default,Rossville Indep,11/17/2021 2:56 PM
27875375,HOMETOWN LIQUOR (BROWNWOOD),HOMETOWN LIQUOR_2,* Independent Viva,(325) 641-2421,Market - M. Simpson,Active,Liquor*,$91.32,"3501 HWY 377 SOUTH, BROWNWOOD, TX 76801",32.425279,-97.840637,Abilene,Default,Abilene Indep,8/3/2022 10:51 AM
26541,DOLLAR GENERAL #7554,DOLLAR GENERAL (MAT),DOLLAR GENERAL (MAT),(770) 745-8942,District - P. Iddings,Active,Dollar Store*,$90.97,"900 THORNTON RD, LITHIA SPRINGS, GA 30122",33.780578,-84.606071,Westpark,Default,Fulton Chain,12/21/2010 8:37 PM
17164,SHELL FOOD MART (AUSTELL RD.),SHELL FOOD MART (AUSTELL RD.),ARA (MAT),(770) 432-7755,District - B. Mayfield,Active,Convenience*,$90.47,"2928 AUSTELL RD SW, MARIETTA, GA 30008",33.882193,-84.588569,Westpark,Default,Fulton Indep,12/21/2010 8:14 PM
17888,SHELL FOOD MART (DEKALB HWY),SHELL FOOD MART (DEKALB HWY),ARA (MAT),(404) 508-2424,District - R. Irby,Active,Convenience*,$90.47,"570 DEKALB INDUSTRIAL WAY, DECATUR, GA 30030",33.793376,-84.27691,Conyers,Default,Conyers Indep,12/21/2010 8:14 PM
2515,WESTERN BEVERAGE #79,WESTERN BEVERAGE (VIVA),WESTERN BEVERAGE (VIVA),(210) 343-6037,Market - J. Chavez,Active,Liquor*,$89.14,"1700 N ZARAGOZA RD STE 109, El paso, TX 79936",31.752831,-106.27696,El Paso,Default,El Paso Indep,1/10/2011 6:05 PM
12168,CVS #2081,CVS (MAT),CVS (MAT),(800) 508-1635,District - K. Batye,Active,Drug*,$88.94,"8430 HOLCOMB BRIDGE RD, ALPHARETTA, GA 30022",33.98517,-84.270097,Lawrenceville,Default,Norcross Chain,12/21/2010 7:56 PM
278642,FIVE BELOW - TOWN CENTER COMMONS #611,FIVE BELOW (MAT),FIVE BELOW(MAT),(770) 425-2849,District - B. Mayfield,Active,Dollar Store*,$88.94,"667 ERNEST W BARRETT PKWY NW, KENNESAW, GA 30144",34.007588,-84.573429,Westpark,Default,Fulton Chain,5/18/2012 8:01 AM
27872219,FIVE BELOW #6067,FIVE BELOW (MAT),FIVE BELOW(MAT),,District - Z. Hamilton,Active,Dollar Store*,$88.94,"2040 HAMILTON PLACE BLVD, CHATTANOOGA, TN 37421",35.030499,-85.15842,Rossville,Default,Rossville Chain,8/12/2019 10:18 AM
